map,cycles_per_km,amplitude_levels
ours_plain_rescale,0.2553448682525777,32.69698329661462
ours_plain_rescale,0.2579772895747692,32.37140100051061
ours_plain_rescale,0.2606097108969607,32.00148210147509
ours_plain_rescale,0.2632421322191522,31.696920639508075
ours_plain_rescale,0.26587455354134376,30.718249269594452
ours_plain_rescale,0.26850697486353525,30.646008032216475
ours_plain_rescale,0.2711393961857268,30.289920678242407
ours_plain_rescale,0.27377181750791835,30.015352348018023
ours_plain_rescale,0.27640423883010984,30.36354956809373
ours_plain_rescale,0.2790366601523014,29.57543907809986
ours_plain_rescale,0.2816690814744929,29.58599954921858
ours_plain_rescale,0.2843015027966844,29.40394910419363
ours_plain_rescale,0.2869339241188759,28.985043967777287
ours_plain_rescale,0.28956634544106746,29.238244617408473
ours_plain_rescale,0.29219876676325895,29.224752066282054
ours_plain_rescale,0.2948311880854505,29.218030190851266
ours_plain_rescale,0.29746360940764205,29.09916865832757
ours_plain_rescale,0.30009603072983354,29.224121206358202
ours_plain_rescale,0.3027284520520251,29.518276112038052
ours_plain_rescale,0.3053608733742166,29.371758602209074
ours_plain_rescale,0.3079932946964081,29.777285026035035
ours_plain_rescale,0.3106257160185996,30.069180682377702
ours_plain_rescale,0.31325813734079117,30.82500230599389
ours_plain_rescale,0.31589055866298266,32.22464952971731
ours_plain_rescale,0.3185229799851742,33.387240225041175
ours_plain_rescale,0.32115540130736575,35.5603133084414
ours_plain_rescale,0.32378782262955724,36.48089337746764
ours_plain_rescale,0.3264202439517488,39.77339570448664
ours_plain_rescale,0.3290526652739403,36.93288699084406
ours_plain_rescale,0.33168508659613183,41.008157007555106
ours_plain_rescale,0.3343175079183233,39.2111524576558
ours_shipped_isotropic,0.0026324213221915224,110364.31266449508
ours_shipped_isotropic,0.005264842644383045,53886.62774658005
ours_shipped_isotropic,0.007897263966574567,50428.50401661697
ours_shipped_isotropic,0.01052968528876609,62621.07206089746
ours_shipped_isotropic,0.013162106610957612,43252.981622899584
ours_shipped_isotropic,0.015794527933149134,21100.657457480076
ours_shipped_isotropic,0.018426949255340656,10059.076140128225
ours_shipped_isotropic,0.02105937057753218,6067.6990429770385
ours_shipped_isotropic,0.023691791899723702,4389.311209419498
ours_shipped_isotropic,0.026324213221915225,3272.2019129660534
ours_shipped_isotropic,0.028956634544106744,2513.26782038755
ours_shipped_isotropic,0.03158905586629827,1951.2737661371348
ours_shipped_isotropic,0.03422147718848979,1531.8200983332006
ours_shipped_isotropic,0.03685389851068131,1199.6903744532128
ours_shipped_isotropic,0.03948631983287283,931.5055309848627
ours_shipped_isotropic,0.04211874115506436,781.6697806749248
ours_shipped_isotropic,0.04475116247725588,671.5034231945675
ours_shipped_isotropic,0.047383583799447404,580.49787173934
ours_shipped_isotropic,0.05001600512163892,504.3518230733778
ours_shipped_isotropic,0.05264842644383045,441.1472116372045
ours_shipped_isotropic,0.05528084776602197,378.44921629303457
ours_shipped_isotropic,0.05791326908821349,329.4244443408291
ours_shipped_isotropic,0.060545690410405015,295.4868975197954
ours_shipped_isotropic,0.06317811173259653,264.60231399368246
ours_shipped_isotropic,0.06581053305478805,237.12797919358206
ours_shipped_isotropic,0.06844295437697959,215.38021213853213
ours_shipped_isotropic,0.0710753756991711,201.52335316375274
ours_shipped_isotropic,0.07370779702136263,186.43821034712911
ours_shipped_isotropic,0.07634021834355414,170.6551989923793
ours_shipped_isotropic,0.07897263966574566,154.92185911540676
ours_shipped_isotropic,0.0816050609879372,139.5571083525391
ours_shipped_isotropic,0.08423748231012872,129.2323805840837
ours_shipped_isotropic,0.08686990363232024,116.52464995062877
ours_shipped_isotropic,0.08950232495451176,105.32830558382949
ours_shipped_isotropic,0.09213474627670329,97.95462672209977
ours_shipped_isotropic,0.09476716759889481,92.63393206347928
ours_shipped_isotropic,0.09739958892108633,87.09158660999401
ours_shipped_isotropic,0.10003201024327785,80.15511599443391
ours_shipped_isotropic,0.10266443156546937,73.3142654075342
ours_shipped_isotropic,0.1052968528876609,68.00951092340681
ours_shipped_isotropic,0.10792927420985242,62.78135281776153
ours_shipped_isotropic,0.11056169553204394,59.54570669758925
ours_shipped_isotropic,0.11319411685423546,54.55585655417525
ours_shipped_isotropic,0.11582653817642698,51.10118375383277
ours_shipped_isotropic,0.11845895949861851,47.381565200095736
ours_shipped_isotropic,0.12109138082081003,45.253511891589575
ours_shipped_isotropic,0.12372380214300155,43.029560497674815
ours_shipped_isotropic,0.12635622346519307,39.85375293047817
ours_shipped_isotropic,0.1289886447873846,37.57051505272883
ours_shipped_isotropic,0.1316210661095761,34.5244601955363
ours_shipped_isotropic,0.13425348743176763,31.927236955278133
ours_shipped_isotropic,0.13688590875395917,29.980616738810294
ours_shipped_isotropic,0.1395183300761507,28.184205709836252
ours_shipped_isotropic,0.1421507513983422,26.555696782330376
ours_shipped_isotropic,0.14478317272053373,25.117374195136417
ours_shipped_isotropic,0.14741559404272525,23.80765458771057
ours_shipped_isotropic,0.15004801536491677,22.628139790433895
ours_shipped_isotropic,0.1526804366871083,21.321924333877735
ours_shipped_isotropic,0.1553128580092998,20.244154170368095
ours_shipped_isotropic,0.15794527933149133,19.178764425181267
ours_shipped_isotropic,0.16057770065368288,18.38308226792955
ours_shipped_isotropic,0.1632101219758744,17.694626678705735
ours_shipped_isotropic,0.16584254329806591,17.28777392281466
ours_shipped_isotropic,0.16847496462025743,16.467138148242164
