id,kind,faerun_file,vanilla_file,status,changed_keys,uses_faerun_mechanic,vanilla_dup_count,faerun_dup_count
94117,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94118,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94119,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94120,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94125,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,objectives,1,1
94126,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,objectives,1,1
94130,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,objectives,1,1
94131,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94132,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94133,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94134,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94135,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94136,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94137,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94138,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,objectives,1,1
94139,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,objectives,1,1
94140,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,objectives,1,1
94141,character_event,events/ambition_events.txt,events/ambition_events.txt,modified,option,,1,1
94142,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94143,character_event,events/ambition_events.txt,events/ambition_events.txt,modified,option,,1,1
94144,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94145,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94146,character_event,events/ambition_events.txt,events/ambition_events.txt,modified,option,,1,1
94147,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94148,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94149,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94150,character_event,events/ambition_events.txt,events/ambition_events.txt,modified,option,,1,1
94151,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94152,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94153,character_event,events/ambition_events.txt,events/ambition_events.txt,modified,option,,1,1
94154,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94155,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94156,character_event,events/ambition_events.txt,events/ambition_events.txt,modified,trigger,objectives,1,1
94160,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,objectives,1,1
94161,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94165,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,objectives,1,1
94166,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94167,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94168,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94169,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,objectives,1,1
94170,character_event,events/ambition_events.txt,events/ambition_events.txt,modified,religion_group;trigger,objectives,1,1
94171,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94172,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,objectives,1,1
94173,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,objectives,1,1
94175,character_event,events/ambition_events.txt,events/ambition_events.txt,modified,religion_group;trigger,objectives,1,1
94176,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94177,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94178,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94180,character_event,events/ambition_events.txt,events/ambition_events.txt,modified,religion_group;trigger,objectives,1,1
94181,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94182,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94183,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94184,character_event,events/ambition_events.txt,events/ambition_events.txt,kept,,,1,1
94185,character_event,events/ambition_events.txt,events/ambition_events.txt,modified,religion_group;trigger,objectives,1,1
94186,character_event,events/ambition_events.txt,events/ambition_events.txt,modified,religion_group;trigger,objectives,1,1
94187,character_event,events/ambition_events.txt,events/ambition_events.txt,modified,religion_group;trigger,objectives,1,1
942,character_event,events/job_marshal.txt,events/job_marshal.txt,modified,mean_time_to_happen,job_titles,1,1
96500,character_event,,events/battle_events.txt,deleted,,,1,0
96501,character_event,,events/battle_events.txt,deleted,,,1,0
96502,character_event,,events/battle_events.txt,deleted,,,1,0
96503,character_event,,events/battle_events.txt,deleted,,,1,0
ADV.1,character_event,events/adventurers_negotiation.txt,events/adventurers_negotiation.txt,modified,immediate,disease,1,1
ADV.10,character_event,events/adventurers_negotiation.txt,events/adventurers_negotiation.txt,kept,,,1,1
ADV.2,character_event,events/adventurers_negotiation.txt,events/adventurers_negotiation.txt,kept,,,1,1
ADV.20,character_event,events/adventurers_negotiation.txt,events/adventurers_negotiation.txt,modified,immediate,,1,1
ADV.21,letter_event,events/adventurers_negotiation.txt,events/adventurers_negotiation.txt,kept,,,1,1
ADV.3,letter_event,events/adventurers_negotiation.txt,events/adventurers_negotiation.txt,kept,,,1,1
ADV.4,letter_event,events/adventurers_negotiation.txt,events/adventurers_negotiation.txt,modified,option,governments_custom,1,1
ADV.5,letter_event,events/adventurers_negotiation.txt,events/adventurers_negotiation.txt,modified,option,governments_custom,1,1
ADVN.0,character_event,events/faerun_adventuring_events.txt,,new,,minor_titles,0,1
ADVN.1,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.10,character_event,events/faerun_adventuring_events.txt,,new,,governments_custom,0,1
ADVN.100,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.102,character_event,events/faerun_adventuring_events.txt,,new,,governments_custom,0,1
ADVN.103,character_event,events/faerun_adventuring_events.txt,,new,,minor_titles,0,1
ADVN.104,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.105,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.106,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.107,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.108,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.109,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.110,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.111,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.112,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.113,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.114,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.115,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.12,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.13,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.2,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.20,character_event,events/faerun_adventuring_events.txt,,new,,sorcerer_tiers,0,1
ADVN.200,character_event,events/faerun_adventuring_events.txt,,new,,minor_titles,0,1
ADVN.201,character_event,events/faerun_adventuring_events.txt,,new,,minor_titles,0,1
ADVN.202,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.203,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.204,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.205,character_event,events/faerun_adventuring_events.txt,,new,,sorcerer_tiers,0,1
ADVN.206,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.21,character_event,events/faerun_adventuring_events.txt,,new,,sorcerer_tiers,0,1
ADVN.3,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.30,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.31,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.32,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.33,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.34,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.35,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.36,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.37,character_event,events/faerun_adventuring_events.txt,,new,,governments_custom,0,1
ADVN.4,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.40,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.41,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.42,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.43,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.44,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.45,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.46,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.47,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.48,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.49,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.5,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.6,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.7,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.8,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ADVN.9,character_event,events/faerun_adventuring_events.txt,,new,,,0,1
ALWAR.1,character_event,events/faerun_alignment_war_events.txt,,new,,,0,1
ALWAR.10,character_event,events/faerun_alignment_war_events.txt,,new,,societies,0,1
ALWAR.11,letter_event,events/faerun_alignment_war_events.txt,,new,,,0,1
ALWAR.12,letter_event,events/faerun_alignment_war_events.txt,,new,,,0,1
ALWAR.13,letter_event,events/faerun_alignment_war_events.txt,,new,,,0,1
ALWAR.2,character_event,events/faerun_alignment_war_events.txt,,new,,bloodlines;governments_custom;societies,0,1
ALWAR.3,character_event,events/faerun_alignment_war_events.txt,,new,,,0,1
ALWAR.4,narrative_event,events/faerun_alignment_war_events.txt,,new,,governments_custom,0,1
ALWAR.5,narrative_event,events/faerun_alignment_war_events.txt,,new,,governments_custom,0,1
ARTF.1,character_event,events/faerun_artifact_events.txt,,new,,,0,1
ARTF.2,character_event,events/faerun_artifact_events.txt,,new,,,0,1
ARTF.3,character_event,events/faerun_artifact_events.txt,,new,,sorcerer_tiers,0,1
ARTF.4,character_event,events/faerun_artifact_events.txt,,new,,,0,1
BFL.100,character_event,events/faerun_brotherhood_of_true_flame_events.txt,,new,,societies,0,1
BFL.101,character_event,events/faerun_brotherhood_of_true_flame_events.txt,,new,,,0,1
BFL.102,letter_event,events/faerun_brotherhood_of_true_flame_events.txt,,new,,societies,0,1
BFL.110,character_event,events/faerun_brotherhood_of_true_flame_events.txt,,new,,societies,0,1
BFL.111,character_event,events/faerun_brotherhood_of_true_flame_events.txt,,new,,societies,0,1
BFL.1413,character_event,events/faerun_brotherhood_of_true_flame_events.txt,,new,,minor_titles;societies,0,1
BFL.1414,character_event,events/faerun_brotherhood_of_true_flame_events.txt,,new,,societies,0,1
BFL.1415,character_event,events/faerun_brotherhood_of_true_flame_events.txt,,new,,minor_titles;societies,0,1
BFL.1416,character_event,events/faerun_brotherhood_of_true_flame_events.txt,,new,,,0,1
BFL.1611,character_event,events/faerun_brotherhood_of_true_flame_events.txt,,new,,minor_titles;societies,0,1
BFL.500,character_event,events/faerun_brotherhood_of_true_flame_events.txt,,new,,,0,1
BFL.8000,character_event,events/faerun_brotherhood_of_true_flame_events.txt,,new,,societies,0,1
BFL.8001,letter_event,events/faerun_brotherhood_of_true_flame_events.txt,,new,,,0,1
BFL.8002,letter_event,events/faerun_brotherhood_of_true_flame_events.txt,,new,,,0,1
BFL.8003,letter_event,events/faerun_brotherhood_of_true_flame_events.txt,,new,,,0,1
BRO.1000,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,minor_titles;societies,0,1
BRO.110,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.1100,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1101,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1102,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,minor_titles;objectives,0,1
BRO.1103,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,objectives,0,1
BRO.1104,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,objectives,0,1
BRO.1105,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,objectives,0,1
BRO.1106,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,objectives,0,1
BRO.1107,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1108,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1109,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.111,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.1110,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1111,narrative_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1112,narrative_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1113,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1114,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1115,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1120,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.1121,society_quest_event,events/faerun_arcane_brotherhood_events.txt,,new,,minor_titles,0,1
BRO.1122,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.1400,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1401,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.1402,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1403,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1404,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.1405,society_quest_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1406,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1407,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1408,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,minor_titles;societies,0,1
BRO.1409,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.1413,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,minor_titles;societies,0,1
BRO.1414,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.1415,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,minor_titles;societies,0,1
BRO.1416,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1430,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.1431,society_quest_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.1432,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1433,letter_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1434,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1435,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1436,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1437,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1438,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1439,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1440,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1441,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.1442,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1443,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.1444,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1445,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1446,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.1447,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1448,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.1449,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1450,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.1451,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.1452,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.1453,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.1454,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1455,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1456,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1611,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,minor_titles;societies,0,1
BRO.1800,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,minor_titles,0,1
BRO.1801,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.1802,society_quest_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1810,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1811,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1812,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.1815,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1816,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1817,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.1820,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1821,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.1822,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.1825,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.200,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.201,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.202,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.203,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.204,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.205,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.206,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.207,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.208,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.209,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.210,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.211,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.300,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.301,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.302,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.303,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.304,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.305,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.306,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.307,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.308,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.309,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.310,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.311,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.312,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.313,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.314,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.315,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.316,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.500,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.5107,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.5108,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.5109,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.5110,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,societies,0,1
BRO.5115,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.8000,character_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.8001,letter_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.8002,letter_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
BRO.8003,letter_event,events/faerun_arcane_brotherhood_events.txt,,new,,,0,1
CDR.1000,character_event,events/faerun_cult_of_the_dragon_events.txt,,new,,societies,0,1
CDR.1001,character_event,events/faerun_cult_of_the_dragon_events.txt,,new,,societies,0,1
CDR.1002,character_event,events/faerun_cult_of_the_dragon_events.txt,,new,,societies,0,1
CDR.1003,society_quest_event,events/faerun_cult_of_the_dragon_events.txt,,new,,societies,0,1
CDR.110,character_event,events/faerun_cult_of_the_dragon_events.txt,,new,,societies,0,1
CDR.111,character_event,events/faerun_cult_of_the_dragon_events.txt,,new,,societies,0,1
CDR.200,character_event,events/faerun_cult_of_the_dragon_events.txt,,new,,,0,1
CDR.201,character_event,events/faerun_cult_of_the_dragon_events.txt,,new,,,0,1
CDR.202,character_event,events/faerun_cult_of_the_dragon_events.txt,,new,,,0,1
CDR.300,character_event,events/faerun_cult_of_the_dragon_events.txt,,new,,,0,1
CDR.301,character_event,events/faerun_cult_of_the_dragon_events.txt,,new,,,0,1
CDR.400,character_event,events/faerun_cult_of_the_dragon_events.txt,,new,,,0,1
CDR.401,character_event,events/faerun_cult_of_the_dragon_events.txt,,new,,societies,0,1
CDR.402,character_event,events/faerun_cult_of_the_dragon_events.txt,,new,,societies,0,1
CDR.403,character_event,events/faerun_cult_of_the_dragon_events.txt,,new,,societies,0,1
CDR.404,character_event,events/faerun_cult_of_the_dragon_events.txt,,new,,societies,0,1
CDR.405,character_event,events/faerun_cult_of_the_dragon_events.txt,,new,,societies,0,1
CDR.500,character_event,events/faerun_cult_of_the_dragon_events.txt,,new,,societies;sorcerer_tiers,0,1
CDR.600,character_event,events/faerun_cult_of_the_dragon_events.txt,,new,,,0,1
CDR.6200,character_event,events/faerun_cult_of_the_dragon_events.txt,,new,,societies;sorcerer_tiers,0,1
CDR.6201,character_event,events/faerun_cult_of_the_dragon_events.txt,,new,,societies;sorcerer_tiers,0,1
CDR.6202,society_quest_event,events/faerun_cult_of_the_dragon_events.txt,,new,,societies;sorcerer_tiers,0,1
CDR.6203,character_event,events/faerun_cult_of_the_dragon_events.txt,,new,,sorcerer_tiers,0,1
CDR.6204,character_event,events/faerun_cult_of_the_dragon_events.txt,,new,,societies;sorcerer_tiers,0,1
CDR.6205,character_event,events/faerun_cult_of_the_dragon_events.txt,,new,,sorcerer_tiers,0,1
CM.1000,narrative_event,,events/cm_charlemagne_story_events.txt,deleted,,,1,0
CM.10000,character_event,events/chronicle_events.txt,events/chronicle_events.txt,kept,,,1,1
CM.10001,character_event,events/chronicle_events.txt,events/chronicle_events.txt,modified,immediate,,1,1
CM.1001,narrative_event,,events/cm_charlemagne_story_events.txt,deleted,,,1,0
CM.10010,character_event,events/chronicle_events.txt,events/chronicle_events.txt,kept,,,1,1
CM.10011,character_event,events/chronicle_events.txt,events/chronicle_events.txt,kept,,,1,1
CM.10012,character_event,events/chronicle_events.txt,events/chronicle_events.txt,kept,,,1,1
CM.10013,character_event,events/chronicle_events.txt,events/chronicle_events.txt,kept,,,1,1
CM.10014,character_event,events/chronicle_events.txt,events/chronicle_events.txt,kept,,,1,1
CM.10015,character_event,events/chronicle_events.txt,events/chronicle_events.txt,kept,,,1,1
CM.10016,character_event,events/chronicle_events.txt,events/chronicle_events.txt,kept,,,1,1
CM.10017,character_event,events/chronicle_events.txt,events/chronicle_events.txt,kept,,,1,1
CM.10018,character_event,,events/chronicle_events.txt,deleted,,,1,0
CM.10019,character_event,,events/chronicle_events.txt,deleted,,,1,0
CM.1002,narrative_event,,events/cm_charlemagne_story_events.txt,deleted,,,1,0
CM.10020,character_event,,events/chronicle_events.txt,deleted,,,1,0
CM.10021,character_event,events/chronicle_events.txt,events/chronicle_events.txt,kept,,,1,1
CM.10022,character_event,events/chronicle_events.txt,events/chronicle_events.txt,kept,,,1,1
CM.10023,character_event,events/chronicle_events.txt,events/chronicle_events.txt,modified,trigger,,1,1
CM.10024,character_event,,events/chronicle_events.txt,deleted,,,1,0
CM.10025,character_event,events/chronicle_events.txt,events/chronicle_events.txt,kept,,,1,1
CM.10026,character_event,events/chronicle_events.txt,events/chronicle_events.txt,modified,trigger,,1,1
CM.10027,character_event,events/chronicle_events.txt,events/chronicle_events.txt,kept,,,1,1
CM.10028,character_event,events/chronicle_events.txt,events/chronicle_events.txt,kept,,,1,1
CM.10029,character_event,events/chronicle_events.txt,events/chronicle_events.txt,kept,,,1,1
CM.1003,narrative_event,,events/cm_charlemagne_story_events.txt,deleted,,,1,0
CM.10030,character_event,events/chronicle_events.txt,events/chronicle_events.txt,kept,,,1,1
CM.10031,character_event,events/chronicle_events.txt,events/chronicle_events.txt,kept,,,1,1
CM.10032,character_event,events/chronicle_events.txt,events/chronicle_events.txt,kept,,,1,1
CM.10033,character_event,,events/chronicle_events.txt,deleted,,,1,0
CM.10034,character_event,,events/chronicle_events.txt,deleted,,,1,0
CM.10035,character_event,,events/chronicle_events.txt,deleted,,,1,0
CM.10036,character_event,events/chronicle_events.txt,events/chronicle_events.txt,modified,trigger,,1,1
CM.10037,character_event,events/chronicle_events.txt,events/chronicle_events.txt,kept,,,1,1
CM.10038,character_event,events/chronicle_events.txt,events/chronicle_events.txt,kept,,,1,1
CM.10039,character_event,events/chronicle_events.txt,events/chronicle_events.txt,kept,,,1,1
CM.10040,character_event,events/chronicle_events.txt,events/chronicle_events.txt,kept,,,1,1
CM.10041,character_event,events/chronicle_events.txt,events/chronicle_events.txt,kept,,,1,1
CM.1010,narrative_event,,events/cm_charlemagne_story_events.txt,deleted,,,1,0
CM.1011,narrative_event,,events/cm_charlemagne_story_events.txt,deleted,,,1,0
CM.1020,character_event,,events/cm_charlemagne_story_events.txt,deleted,,,1,0
CM.1021,narrative_event,,events/cm_charlemagne_story_events.txt,deleted,,,1,0
CM.1022,character_event,,events/cm_charlemagne_story_events.txt,deleted,,,1,0
CM.1023,character_event,,events/cm_charlemagne_story_events.txt,deleted,,,1,0
CM.1024,letter_event,,events/cm_charlemagne_story_events.txt,deleted,,,1,0
